Category,X,Y,int_time
TRESPASS,-122.389489202133,37.769266689390996,22
OTHER OFFENSES,-122.474750205313,37.745880679792,12
NON-CRIMINAL,-122.435187699349,37.7626702770872,11
VANDALISM,-122.40340479147899,37.775420706711,20
STOLEN PROPERTY,-122.401640262351,37.7984492073309,19
VANDALISM,-122.419087676747,37.8078015516515,22
SECONDARY CODES,-122.48127241375201,37.7841067969599,14
VANDALISM,-122.434412997496,37.7202031253498,14
NON-CRIMINAL,-122.42920678547002,37.7300316802806,12
OTHER OFFENSES,-122.466196824742,37.7142802754796,17
OTHER OFFENSES,-122.40541183466,37.7975438915211,2
VEHICLE THEFT,-122.426540746321,37.7662675621982,13
ASSAULT,-122.457441212767,37.7098427794823,1
SUSPICIOUS OCC,-122.396374439116,37.79805325280579,1
SECONDARY CODES,-122.41966671791701,37.7746823329875,2
NON-CRIMINAL,-122.43306868979099,37.7847514954484,22
NON-CRIMINAL,-122.40992532841899,37.7877640990096,23
DISORDERLY CONDUCT,-122.40570961019199,37.7671995252945,11
ASSAULT,-122.49371734448098,37.7319093127999,9
NON-CRIMINAL,-122.433274677957,37.7860862387282,17
VANDALISM,-122.421886357981,37.7649178909424,21
NON-CRIMINAL,-122.407633520742,37.7841893501425,14
DRUG/NARCOTIC,-122.415290820623,37.7135038263013,19
ASSAULT,-122.42296894838199,37.7944069848967,19
NON-CRIMINAL,-122.47646991482901,37.757028728040005,10
SUSPICIOUS OCC,-122.478902513336,37.742907976123206,14
ASSAULT,-122.48178895526699,37.7763690162121,14
OTHER OFFENSES,-122.444634558403,37.7802512050455,0
SUSPICIOUS OCC,-122.419063862505,37.778326867421896,7
VANDALISM,-122.395351491841,37.7873695918922,21
NON-CRIMINAL,-122.41973983780501,37.7858926099715,21
ASSAULT,-122.478325615864,37.7644357771555,15
WARRANTS,-122.418090766692,37.7861007451645,10
VEHICLE THEFT,-122.433029915448,37.7765501954051,14
ASSAULT,-122.410955248906,37.7841399509594,23
VEHICLE THEFT,-122.403631162228,37.7666581536244,20
PROSTITUTION,-122.422435540294,37.7917625983936,12
ASSAULT,-122.412349694893,37.775555848279,2
NON-CRIMINAL,-122.415829834368,37.750842917404796,17
VANDALISM,-122.452624168149,37.77310400932279,9
SUSPICIOUS OCC,-122.42566904135799,37.770245197643796,22
BURGLARY,-122.420529801066,37.7110023300609,17
VANDALISM,-122.43850831913,37.7994111027248,12
ASSAULT,-122.419794421077,37.7703629020559,18
PROSTITUTION,-122.415629332446,37.757232227914,23
ASSAULT,-122.410814122903,37.795898058771,20
VANDALISM,-122.418445946252,37.7882184507651,20
ASSAULT,-122.41561633832,37.7685360123583,9
VEHICLE THEFT,-122.444302306411,37.790324702915896,13
VANDALISM,-122.43420504401399,37.7907105245241,12
VEHICLE THEFT,-122.436802574746,37.7742213204409,14
ASSAULT,-122.426036566526,37.759419804663,15
OTHER OFFENSES,-122.41799760821002,37.776955113843606,8
NON-CRIMINAL,-122.410774214375,37.8084350175869,2
NON-CRIMINAL,-122.402975594053,37.802167796865604,17
FRAUD,-122.40652098714399,37.7850629421661,11
ROBBERY,-122.41952036788601,37.764228935718,20
OTHER OFFENSES,-122.39208230532101,37.78184577225729,23
ROBBERY,-122.406939196758,37.7645719379636,20
SUSPICIOUS OCC,-122.409505132544,37.74047152409421,8
WARRANTS,-122.420120319204,37.787757060241105,0
VANDALISM,-122.39276120071699,37.7874078464662,12
FRAUD,-122.480606348865,37.7175185873081,6
NON-CRIMINAL,-122.40979519450501,37.7800356268394,7
VEHICLE THEFT,-122.425591802243,37.7197426710766,9
ASSAULT,-122.419212198636,37.7610244167023,2
ASSAULT,-122.38854283127199,37.72878928885479,15
BURGLARY,-122.40258253649701,37.7998449681401,19
OTHER OFFENSES,-122.401556880465,37.7409621320066,13
OTHER OFFENSES,-122.47498465257799,37.763655570658,1
DRUG/NARCOTIC,-122.430562264626,37.7977144203433,16
OTHER OFFENSES,-122.391517460482,37.7328509353031,0
WARRANTS,-122.40340479147899,37.775420706711,21
MISSING PERSON,-122.407999186749,37.7778241673064,13
SUSPICIOUS OCC,-122.42231252673,37.7982935568473,11
NON-CRIMINAL,-122.412834332129,37.7777903094246,15
BURGLARY,-122.41453967353998,37.7395761096677,9
DISORDERLY CONDUCT,-122.406539115148,37.7564864109309,0
WEAPON LAWS,-122.464887436585,37.726356758318296,20
MISSING PERSON,-122.38847589542401,37.7415220401097,0
ROBBERY,-122.39826668167801,37.791714850209104,12
ASSAULT,-122.409652663162,37.7964914531604,19
MISSING PERSON,-122.417499429971,37.753084671409,13
OTHER OFFENSES,-122.443479362863,37.79879070161071,2
OTHER OFFENSES,-122.40160681767401,37.7641840068485,14
OTHER OFFENSES,-122.41635198735202,37.7816031438671,12
VEHICLE THEFT,-122.405395493939,37.7835100715421,8
VEHICLE THEFT,-122.45323045823,37.728562039425,16
STOLEN PROPERTY,-122.41431785788099,37.7799444052046,17
FRAUD,-122.423985900144,37.798552579013204,23
VANDALISM,-122.388784430412,37.7868979973476,17
DRUG/NARCOTIC,-122.41241426358101,37.7830037964534,22
VEHICLE THEFT,-122.434759932887,37.79382416834971,0
OTHER OFFENSES,-122.40340479147899,37.775420706711,4
NON-CRIMINAL,-122.498967010164,37.76067698085979,20
STOLEN PROPERTY,-122.419671780296,37.7650501214668,8
BURGLARY,-122.450367154123,37.774406505059,22
OTHER OFFENSES,-122.42049728879,37.789618819255,11
OTHER OFFENSES,-122.41262621303,37.7927810880672,0
FRAUD,-122.38837987391899,37.783310406701496,9
SUSPICIOUS OCC,-122.41251534135598,37.78047774805079,13
OTHER OFFENSES,-122.41133956255699,37.7812707434494,8
OTHER OFFENSES,-122.389056277059,37.71882202740071,12
SECONDARY CODES,-122.428495677505,37.750418020127896,22
NON-CRIMINAL,-122.47508372305201,37.78052568508621,20
SECONDARY CODES,-122.401277376774,37.7137881867566,15
WARRANTS,-122.45335464746901,37.7682463076665,11
FRAUD,-122.46511574361999,37.761269129039604,0
MISSING PERSON,-122.407999186749,37.7778241673064,18
NON-CRIMINAL,-122.39040000075799,37.759108682594,16
WEAPON LAWS,-122.426036566526,37.759419804663,19
SUSPICIOUS OCC,-122.395106891925,37.7566305834521,14
FORGERY/COUNTERFEITING,-122.446872959636,37.7781452956178,0
NON-CRIMINAL,-122.409741838345,37.7544242915077,12
FRAUD,-122.421488652002,37.74312201456,2
BURGLARY,-122.41056870533899,37.747829056254794,6
NON-CRIMINAL,-122.4514503257,37.7714077700262,21
VANDALISM,-122.48305442245501,37.7482827821661,7
VEHICLE THEFT,-122.389024810521,37.7604078397996,18
MISSING PERSON,-122.483985929775,37.7309911833086,16
OTHER OFFENSES,-122.404071611406,37.7772741854354,22
ASSAULT,-122.40610687323401,37.7270363076323,11
SUSPICIOUS OCC,-122.418738265772,37.7546172382083,16
OTHER OFFENSES,-122.41952036788601,37.764228935718,20
NON-CRIMINAL,-122.407845374111,37.7850943210103,18
OTHER OFFENSES,-122.387457937164,37.7490065243675,15
VEHICLE THEFT,-122.460896260583,37.715801515725104,12
SUSPICIOUS OCC,-122.421062793471,37.7673881499909,16
DISORDERLY CONDUCT,-122.408128744741,37.7377265032972,0
VEHICLE THEFT,-122.417107986993,37.7122561827524,17
ROBBERY,-122.41998344769699,37.768272676361896,23
SUSPICIOUS OCC,-122.400805419866,37.72098863649921,11
SECONDARY CODES,-122.407845374111,37.7850943210103,11
SUSPICIOUS OCC,-122.415858343095,37.7830505366842,23
OTHER OFFENSES,-122.37826801848101,37.7323807302226,11
ASSAULT,-122.42714120155,37.7727724965726,5
OTHER OFFENSES,-122.41725760507,37.7762695066166,15
ASSAULT,-122.41534873890801,37.788854205046704,10
BURGLARY,-122.403208820563,37.790919496515706,17
DRUG/NARCOTIC,-122.415669661443,37.7821198488931,7
WARRANTS,-122.396100402003,37.75916736953671,18
OTHER OFFENSES,-122.400473580152,37.7850290611875,18
DRUNKENNESS,-122.412224164736,37.7820729312029,14
OTHER OFFENSES,-122.4066340037,37.7955844057067,9
SUSPICIOUS OCC,-122.40848848498301,37.755234182745106,15
SECONDARY CODES,-122.46522453647499,37.713615945444296,18
BURGLARY,-122.50569317281601,37.7407668362612,4
OTHER OFFENSES,-122.41420144235,37.7876109394648,13
NON-CRIMINAL,-122.40979166229299,37.7985083480435,21
MISSING PERSON,-122.40979166229299,37.7985083480435,9
DISORDERLY CONDUCT,-122.465828621989,37.7408907892304,8
WARRANTS,-122.409877282931,37.8080500969059,21
ASSAULT,-122.47410271041599,37.743174496996296,15
NON-CRIMINAL,-122.419257894814,37.7751462916539,11
VEHICLE THEFT,-122.415645451513,37.737137968072794,17
ASSAULT,-122.483525546157,37.777261622785396,1
WARRANTS,-122.4168291485,37.788178697075,12
OTHER OFFENSES,-122.404270179486,37.78447885387449,12
ROBBERY,-122.415694922134,37.7825851968467,12
VANDALISM,-122.42405956423,37.7738758568682,22
WARRANTS,-122.413706517535,37.7814229318029,22
MISSING PERSON,-122.42638294847299,37.7767052500905,9
OTHER OFFENSES,-122.396374439116,37.79805325280579,7
VANDALISM,-122.431957685196,37.7649357189679,19
NON-CRIMINAL,-122.406604919508,37.7571580431915,8
WEAPON LAWS,-122.39041776743099,37.7165061780871,4
NON-CRIMINAL,-122.4039407276,37.784300707234394,20
FRAUD,-122.402624174737,37.7783376980367,21
VANDALISM,-122.447082345596,37.7461432679354,20
ASSAULT,-122.397089183868,37.753598788032704,21
ASSAULT,-122.41135913835699,37.7764944808779,1
NON-CRIMINAL,-122.408064958219,37.78690218196761,18
NON-CRIMINAL,-122.398441269377,37.719339137875295,12
WARRANTS,-122.408466556173,37.7807008318778,19
TRESPASS,-122.409872122599,37.7598218932859,6
NON-CRIMINAL,-122.397744427103,37.7299346936044,13
DRUG/NARCOTIC,-122.419295456225,37.7878052240334,1
NON-CRIMINAL,-122.505923256341,37.761339931633,1
VEHICLE THEFT,-122.42523670718501,37.7542221906773,14
NON-CRIMINAL,-122.419799431133,37.8029252064148,9
VEHICLE THEFT,-122.43120329125,37.7684456939511,18
ASSAULT,-122.450537364142,37.775226270714896,20
DRUNKENNESS,-122.406539115148,37.7564864109309,20
BURGLARY,-122.42446656863899,37.8018274307311,12
OTHER OFFENSES,-122.433623421746,37.72623583047221,21
BURGLARY,-122.405503718676,37.7474672270128,22
MISSING PERSON,-122.413045971966,37.7738617771611,13
ASSAULT,-122.40524821832399,37.7117227123477,0
NON-CRIMINAL,-122.389731237453,37.773098903832604,9
VEHICLE THEFT,-122.39511994857901,37.7373162915287,16
ASSAULT,-122.40789016074301,37.7504458171938,19
VEHICLE THEFT,-122.414936756154,37.7347928494094,18
BURGLARY,-122.409055191364,37.7871979591062,20
OTHER OFFENSES,-122.431952436364,37.779564749866296,22
NON-CRIMINAL,-122.443630713171,37.8041890899487,14
ASSAULT,-122.390577977348,37.7342439948771,19
VANDALISM,-122.411090752992,37.788964175606296,20
NON-CRIMINAL,-122.41545277882099,37.766106166254,18
OTHER OFFENSES,-122.480450749459,37.7190118676786,23
OTHER OFFENSES,-122.410932750782,37.769411384942,15
OTHER OFFENSES,-122.390666243182,37.74525796800671,16
VANDALISM,-122.423530547475,37.79718540933521,21
DRUG/NARCOTIC,-122.415508242782,37.7816542806076,13
VEHICLE THEFT,-122.433435118635,37.77890618103879,18
MISSING PERSON,-122.455140366031,37.7096619515696,2
NON-CRIMINAL,-122.395161979914,37.736457144396404,8
NON-CRIMINAL,-122.418940110957,37.7860492230028,23
DRUG/NARCOTIC,-122.408068345148,37.7839916768161,9
BURGLARY,-122.446958139957,37.770471000679,10
ASSAULT,-122.455239493762,37.7871359550525,9
ASSAULT,-122.375989158092,37.7301576924252,18
OTHER OFFENSES,-122.43018305375601,37.7298605291009,2
SUSPICIOUS OCC,-122.42176250179199,37.7875490095115,14
DISORDERLY CONDUCT,-122.404013943546,37.7897518225049,11
VANDALISM,-122.458698029313,37.7200805598405,16
OTHER OFFENSES,-122.46630620635,37.7649657627052,15
WARRANTS,-122.432268894425,37.7301394309025,7
SUSPICIOUS OCC,-122.37337604924,37.729769211767795,19
NON-CRIMINAL,-122.40482189778099,37.7942286247262,17
OTHER OFFENSES,-122.43425661654899,37.7783698467428,16
NON-CRIMINAL,-122.46152540815399,37.7515025703963,0
ASSAULT,-122.393613284848,37.7627549475634,1
WARRANTS,-122.41381429243201,37.80703620711829,8
WEAPON LAWS,-122.390244392372,37.737317401142796,18
NON-CRIMINAL,-122.47662115600201,37.7635288172609,11
ASSAULT,-122.41013523637699,37.78418890752671,18
BURGLARY,-122.422062730264,37.789920001484106,4
BURGLARY,-122.41135913835699,37.7764944808779,18
OTHER OFFENSES,-122.40688650360599,37.7887345763527,18
DRUG/NARCOTIC,-122.436253005441,37.7799162726094,10
VEHICLE THEFT,-122.48651107769399,37.75940460371589,0
OTHER OFFENSES,-122.411638240183,37.79069661417179,13
BURGLARY,-122.426904863087,37.7684403182059,13
ASSAULT,-122.409184636157,37.7756080205266,12
WARRANTS,-122.419834938618,37.78635803627429,19
NON-CRIMINAL,-122.406463425003,37.753636505486,21
OTHER OFFENSES,-122.38837987391899,37.783310406701496,10
ASSAULT,-122.419671780296,37.7650501214668,4
VANDALISM,-122.40038746482,37.8025735991651,19
WEAPON LAWS,-122.40831060562,37.7158366469479,23
ASSAULT,-122.455997674227,37.7144992154636,18
OTHER OFFENSES,-122.421195221815,37.7847536577561,11
MISSING PERSON,-122.41790746863998,37.7388029881499,17
FRAUD,-122.478985986075,37.782229274500295,14
SUSPICIOUS OCC,-122.404277568186,37.7879185264229,16
NON-CRIMINAL,-122.432494754788,37.7742421037604,16
WARRANTS,-122.391517460482,37.7328509353031,19
OTHER OFFENSES,-122.445251649898,37.7997274271355,16
ASSAULT,-122.412224164736,37.7820729312029,12
ASSAULT,-122.412623986274,37.7881143489058,6
WARRANTS,-122.414619686906,37.785583058846996,5
ASSAULT,-122.407738808868,37.7723709385817,13
MISSING PERSON,-122.41714480239901,37.7121502932531,19
NON-CRIMINAL,-122.390150805213,37.735953450747,11
VEHICLE THEFT,-122.39994956067,37.7428321807187,17
NON-CRIMINAL,-122.40979166229299,37.7985083480435,22
SUSPICIOUS OCC,-122.39435324088801,37.7940873256363,15
WARRANTS,-122.406539115148,37.7564864109309,21
VEHICLE THEFT,-122.445135646356,37.7113230117572,17
NON-CRIMINAL,-122.407234390471,37.7969072647197,22
OTHER OFFENSES,-122.405283980519,37.796551048078896,2
OTHER OFFENSES,-122.47871772229401,37.7784870231564,0
DISORDERLY CONDUCT,-122.41673216309601,37.783465567448,9
OTHER OFFENSES,-122.41329766080798,37.755764790634295,23
ASSAULT,-122.434221184718,37.7642237070482,23
OTHER OFFENSES,-122.48580657741199,37.780035150424396,12
NON-CRIMINAL,-122.397977877047,37.7953124364017,14
VANDALISM,-122.49918185112301,37.7718841032344,20
OTHER OFFENSES,-122.41241426358101,37.7830037964534,1
NON-CRIMINAL,-122.464324485172,37.713614800777,5
NON-CRIMINAL,-122.422139511488,37.78941076334571,10
VANDALISM,-122.453376250788,37.7687142722405,5
VANDALISM,-122.447011304214,37.7186195492766,1
OTHER OFFENSES,-122.42876871697399,37.727076770832795,5
NON-CRIMINAL,-122.440483106998,37.7755529016833,8
OTHER OFFENSES,-122.414561303897,37.7388808902985,0
DRUG/NARCOTIC,-122.411935615745,37.780006442029794,22
ASSAULT,-122.47596451808799,37.74582688451989,1
OTHER OFFENSES,-122.411607253459,37.8044472417935,1
OTHER OFFENSES,-122.505555054863,37.7407729913608,8
OTHER OFFENSES,-122.407503421816,37.772103963001705,1
OTHER OFFENSES,-122.48386430299999,37.7270184536688,10
WARRANTS,-122.44470706345501,37.7249307267936,11
ROBBERY,-122.39097173455099,37.734015218072294,21
NON-CRIMINAL,-122.420439512717,37.7810308461783,20
NON-CRIMINAL,-122.406370265394,37.79824541416429,11
WARRANTS,-122.413564091744,37.779514030063,20
DRUG/NARCOTIC,-122.424688703591,37.7853339640306,22
OTHER OFFENSES,-122.495749570932,37.7299840220261,15
ASSAULT,-122.40340479147899,37.775420706711,0
NON-CRIMINAL,-122.39998852115,37.78548734122921,23
SUSPICIOUS OCC,-122.46331160715,37.759220297589295,17
SUSPICIOUS OCC,-122.478349616026,37.7513339691629,11
ASSAULT,-122.419336364957,37.8020181166944,3
NON-CRIMINAL,-122.417710344726,37.7842362877887,23
VEHICLE THEFT,-122.38759850733999,37.7250036799243,12
VEHICLE THEFT,-122.41277729699,37.7868343892701,22
VANDALISM,-122.41311780493601,37.7906201757921,17
OTHER OFFENSES,-122.406825183678,37.741054981526,16
OTHER OFFENSES,-122.414174861367,37.7450952269616,17
ROBBERY,-122.42702006516599,37.775944074565395,22
NON-CRIMINAL,-122.40327711552901,37.7270392302138,9
VEHICLE THEFT,-122.404353626153,37.75375051472809,14
OTHER OFFENSES,-122.444746663003,37.7229679041125,18
ASSAULT,-122.40738268650601,37.783371636824896,12
BURGLARY,-122.450367154123,37.774406505059,18
OTHER OFFENSES,-122.41469551481,37.7596861764245,9
OTHER OFFENSES,-122.410111373792,37.7786320490341,8
VEHICLE THEFT,-122.41753069698,37.78331075399689,18
NON-CRIMINAL,-122.428284594789,37.7989058649611,23
WEAPON LAWS,-122.41736013947701,37.7523063170181,18
VEHICLE THEFT,-122.438230232715,37.7543161956024,20
VEHICLE THEFT,-122.453457575203,37.713212153484,9
VANDALISM,-122.455200576563,37.7227777754063,22
NON-CRIMINAL,-122.408557884175,37.7224071816185,14
OTHER OFFENSES,-122.463420372733,37.7134259211016,17
KIDNAPPING,-122.42643162764799,37.7776339847429,18
NON-CRIMINAL,-122.402692008641,37.7654113280146,17
VANDALISM,-122.42043472455299,37.7633758058059,20
NON-CRIMINAL,-122.407633520742,37.7841893501425,15
SUSPICIOUS OCC,-122.414242955907,37.783724025447796,11
NON-CRIMINAL,-122.392347671978,37.7890603555993,22
OTHER OFFENSES,-122.438981908797,37.7623122661721,12
OTHER OFFENSES,-122.40835053817699,37.7552426763858,22
WARRANTS,-122.421457875126,37.7597178171657,19
NON-CRIMINAL,-122.42607958054501,37.7614267757472,0
NON-CRIMINAL,-122.408433097286,37.7967039278443,13
OTHER OFFENSES,-122.394726647126,37.721902635092896,9
NON-CRIMINAL,-122.41534873890801,37.788854205046704,19
NON-CRIMINAL,-122.41927480144899,37.7835680535207,12
ROBBERY,-122.416452065595,37.7863086885804,3
ASSAULT,-122.45956459533701,37.7246926893786,12
NON-CRIMINAL,-122.415923448242,37.8085905137102,13
VEHICLE THEFT,-122.41372136556801,37.7754368242462,8
VANDALISM,-122.465948189789,37.7277933438403,8
NON-CRIMINAL,-122.428738634368,37.776092741181294,8
VEHICLE THEFT,-122.422753098972,37.7394101642966,9
WEAPON LAWS,-122.390521939554,37.7375439838695,7
OTHER OFFENSES,-122.40675158967699,37.749308051368295,21
ASSAULT,-122.406842913454,37.7980587205991,4
VANDALISM,-122.48356927083799,37.7230650556781,15
NON-CRIMINAL,-122.414988252591,37.8082613305439,23
"SEX OFFENSES, NON FORCIBLE",-122.408648588965,37.7849124714135,23
NON-CRIMINAL,-122.41794921783399,37.769720863045706,7
VEHICLE THEFT,-122.422502486289,37.77455228022529,9
RECOVERED VEHICLE,-122.401040061984,37.73829869303521,14
DRUG/NARCOTIC,-122.418904741341,37.781703430190895,8
NON-CRIMINAL,-122.43723610190399,37.7803348745141,16
WARRANTS,-122.390924446041,37.724544596177005,18
BURGLARY,-122.40744902303601,37.7693261108291,17
NON-CRIMINAL,-122.428006990942,37.7724726132375,23
OTHER OFFENSES,-122.40340479147899,37.775420706711,0
OTHER OFFENSES,-122.42055675144199,37.7108945814914,2
OTHER OFFENSES,-122.407305615124,37.7631879400187,0
FRAUD,-122.435002864298,37.7608878061194,21
OTHER OFFENSES,-122.420010175609,37.7701099298175,22
VEHICLE THEFT,-122.37130817254801,37.8153429065568,9
DRUG/NARCOTIC,-122.41506687647,37.7835634796332,0
OTHER OFFENSES,-122.45613360435301,37.720032407553894,14
MISSING PERSON,-122.420832650303,37.7479994493226,18
ASSAULT,-122.410768766343,37.7832145190013,23
ASSAULT,-122.396612261014,37.7950446763389,4
WARRANTS,-122.415088721046,37.7836719564372,14
VEHICLE THEFT,-122.42322577258899,37.7292713278775,10
ASSAULT,-122.417812558787,37.757100579642795,1
ASSAULT,-122.389849114797,37.7304741509374,11
NON-CRIMINAL,-122.45167810261499,37.7684443887807,17
ROBBERY,-122.405104106073,37.7473683409626,1
OTHER OFFENSES,-122.46620466789301,37.7725405391593,22
ASSAULT,-122.39904565584101,37.7813197113532,1
NON-CRIMINAL,-122.397744427103,37.7299346936044,17
ASSAULT,-122.40700119831499,37.7585409046629,13
ASSAULT,-122.42876871697399,37.727076770832795,12
OTHER OFFENSES,-122.46620466789301,37.7725405391593,9
OTHER OFFENSES,-122.41956049109501,37.7930296533763,0
NON-CRIMINAL,-122.410774214375,37.8084350175869,18
SUSPICIOUS OCC,-122.398472416,37.78334209167209,16
"SEX OFFENSES, FORCIBLE",-122.412834332129,37.7777903094246,19
BURGLARY,-122.46026683425501,37.777349785751795,16
VANDALISM,-122.446165617978,37.7701611813393,22
TRESPASS,-122.42444106692498,37.7615817831416,20
MISSING PERSON,-122.45199302287901,37.774088474589,18
ASSAULT,-122.450718466376,37.7095285646494,0
FRAUD,-122.41635198735202,37.7816031438671,12
DRUG/NARCOTIC,-122.41633027848101,37.781494649710105,21
